Generation #0
Puntaje: 9 [63, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 8 [41, 3, 20, 18, 9, 8]
Puntaje: 0 [41, 2, 19, 14, 6, 8]
Puntaje: 0 [41, 3, 20, 14, 6, 2]
Puntaje: 0 [41, 3, 18, 14, 6, 8]
Generation #62
Puntaje: 22 [41, 3, 20, 14, 6, 8]
Puntaje: 21 [41, 3, 20, 18, 6, 8]
Puntaje: 19 [41, 3, 20, 18, 6, 8]
Puntaje: 19 [41, 3, 20, 14, 6, 8]
Puntaje: 13 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [88, 3, 20, 18, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 20, 15, 6, 8]
Puntaje: 10 [41, 3, 20, 18, 6, 8]
Puntaje: 6 [41, 3, 12, 18, 6, 8]
Puntaje: 3 [41, 3, 12, 18, 6, 8]
Puntaje: 3 [41, 1, 20, 18, 6, 8]
Puntaje: 1 [41, 3, 20, 18, 4, 8]
Puntaje: 0 [41, 3, 20, 14, 8, 8]
Generation #63
Puntaje: 24 [41, 3, 20, 14, 6, 8]
Puntaje: 24 [41, 3, 20, 14, 6, 8]
Puntaje: 21 [41, 3, 20, 14, 6, 8]
Puntaje: 19 [42, 3, 20, 14, 6, 8]
Puntaje: 15 [41, 3, 20, 14, 6, 8]
Puntaje: 15 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 18, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 18, 6, 8]
Puntaje: 5 [41, 2, 20, 14, 6, 8]
Puntaje: 3 [41, 3, 20, 18, 5, 8]
Puntaje: 3 [41, 3, 19, 18, 6, 8]
Puntaje: 3 [41, 3, 20, 14, 0, 8]
Puntaje: 3 [41, 3, 20, 14, 6, 9]
Puntaje: 0 [41, 3, 20, 14, 1, 1]
Generation #64
Puntaje: 22 [41, 3, 20, 14, 6, 8]
Puntaje: 21 [42, 3, 20, 14, 6, 8]
Puntaje: 20 [19, 3, 20, 18, 6, 8]
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 13 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 11 [41, 3, 20, 18, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 8 [41, 3, 13, 14, 6, 8]
Puntaje: 5 [41, 2, 20, 7, 6, 8]
Puntaje: 3 [41, 3, 20, 5, 6, 8]
Puntaje: 1 [41, 3, 20, 14, 6, 6]
Puntaje: 0 [41, 3, 15, 14, 6, 8]
Generation #65
Puntaje: 24 [41, 3, 4, 14, 2, 8]
Puntaje: 22 [41, 3, 20, 14, 6, 8]
Puntaje: 22 [41, 3, 20, 14, 6, 8]
Puntaje: 19 [42, 3, 20, 14, 6, 8]
Puntaje: 15 [41, 3, 20, 14, 6, 8]
Puntaje: 15 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [43, 3, 20, 14, 6, 8]
Puntaje: 12 [42, 3, 20, 18, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [19, 3, 20, 18, 6, 8]
Puntaje: 6 [42, 3, 20, 14, 6, 1]
Puntaje: 3 [41, 3, 20, 14, 1, 8]
Puntaje: 3 [41, 3, 20, 14, 9, 8]
Puntaje: 1 [41, 2, 20, 14, 6, 3]
Puntaje: 0 [41, 3, 20, 5, 6, 8]
Puntaje: 0 [41, 3, 20, 0, 6, 8]
Generation #66
Puntaje: 24 [41, 3, 4, 14, 2, 8]
Puntaje: 19 [41, 3, 20, 14, 6, 8]
Puntaje: 16 [41, 3, 20, 14, 6, 8]
Puntaje: 15 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [42, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [42, 3, 20, 14, 6, 8]
Puntaje: 9 [19, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 19, 6, 8]
Puntaje: 8 [41, 3, 20, 14, 6, 8]
Puntaje: 8 [41, 3, 20, 14, 6, 8]
Puntaje: 8 [38, 4, 20, 14, 6, 8]
Puntaje: 8 [43, 3, 20, 14, 6, 8]
Puntaje: 6 [41, 3, 3, 14, 6, 8]
Puntaje: 3 [43, 3, 20, 14, 10, 8]
Puntaje: 0 [41, 3, 20, 4, 2, 7]
Generation #67
Puntaje: 20 [41, 3, 4, 14, 2, 8]
Puntaje: 20 [41, 3, 4, 14, 2, 8]
Puntaje: 17 [41, 3, 20, 14, 6, 8]
Puntaje: 14 [42, 3, 20, 14, 6, 8]
Puntaje: 12 [83, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 10, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [28, 3, 20, 14, 6, 8]
Puntaje: 9 [42, 3, 20, 14, 6, 8]
Puntaje: 8 [41, 3, 4, 14, 6, 8]
Puntaje: 2 [41, 1, 20, 14, 8, 8]
Puntaje: 1 [41, 3, 20, 14, 6, 1]
Puntaje: 0 [42, 3, 20, 1, 6, 8]
Generation #68
Puntaje: 20 [41, 3, 4, 14, 2, 8]
Puntaje: 18 [41, 3, 4, 14, 2, 8]
Puntaje: 16 [41, 3, 4, 14, 2, 8]
Puntaje: 14 [41, 3, 20, 14, 6, 8]
Puntaje: 11 [83, 3, 20, 15, 6, 8]
Puntaje: 11 [83, 3, 20, 14, 6, 8]
Puntaje: 8 [41, 3, 4, 14, 2, 8]
Puntaje: 7 [41, 3, 4, 14, 6, 8]
Puntaje: 6 [41, 3, 20, 14, 6, 8]
Puntaje: 6 [42, 3, 20, 14, 6, 8]
Puntaje: 6 [41, 3, 10, 14, 6, 8]
Puntaje: 6 [42, 2, 10, 14, 6, 8]
Puntaje: 6 [19, 3, 20, 9, 6, 8]
Puntaje: 4 [41, 3, 20, 14, 6, 8]
Puntaje: 3 [42, 3, 15, 14, 2, 0]
Puntaje: 2 [83, 3, 17, 14, 6, 8]
Generation #69
Puntaje: 20 [41, 3, 4, 14, 2, 8]
Puntaje: 18 [41, 3, 4, 14, 2, 8]
Puntaje: 16 [41, 3, 4, 14, 2, 8]
Puntaje: 13 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 4, 14, 2, 8]
Puntaje: 10 [41, 3, 4, 14, 2, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 8 [41, 3, 20, 15, 6, 8]
Puntaje: 8 [80, 3, 4, 14, 6, 8]
Puntaje: 8 [83, 3, 20, 14, 6, 8]
Puntaje: 8 [27, 2, 4, 14, 2, 8]
Puntaje: 7 [83, 3, 20, 20, 6, 8]
Puntaje: 4 [41, 3, 20, 14, 2, 8]
Puntaje: 3 [83, 3, 20, 14, 8, 8]
Puntaje: 2 [41, 3, 20, 15, 2, 8]
Puntaje: 0 [41, 3, 4, 0, 4, 8]
Generation #70
Puntaje: 22 [41, 3, 20, 14, 6, 8]
Puntaje: 16 [41, 3, 4, 14, 2, 8]
Puntaje: 16 [41, 3, 4, 14, 2, 8]
Puntaje: 12 [41, 3, 20, 14, 2, 8]
Puntaje: 8 [41, 2, 4, 14, 2, 8]
Puntaje: 8 [41, 3, 4, 14, 2, 8]
Puntaje: 8 [41, 1, 4, 14, 2, 8]
Puntaje: 8 [41, 3, 4, 14, 2, 8]
Puntaje: 7 [41, 3, 20, 14, 10, 8]
Puntaje: 7 [75, 3, 4, 5, 2, 8]
Puntaje: 6 [41, 3, 4, 14, 2, 8]
Puntaje: 6 [41, 3, 4, 14, 2, 8]
Puntaje: 6 [41, 3, 20, 14, 7, 8]
Puntaje: 5 [41, 4, 0, 14, 2, 6]
Puntaje: 3 [41, 3, 20, 14, 6, 1]
Puntaje: 3 [41, 3, 20, 14, 6, 8]
Generation #71
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 18 [41, 2, 4, 14, 2, 8]
Puntaje: 16 [41, 3, 4, 14, 2, 8]
Puntaje: 10 [41, 4, 4, 14, 2, 8]
Puntaje: 8 [41, 3, 20, 14, 2, 8]
Puntaje: 8 [41, 4, 4, 14, 2, 8]
Puntaje: 8 [41, 2, 4, 14, 2, 8]
Puntaje: 8 [41, 3, 4, 14, 2, 8]
Puntaje: 6 [41, 3, 4, 14, 2, 8]
Puntaje: 6 [41, 3, 4, 14, 2, 8]
Puntaje: 6 [41, 3, 4, 14, 2, 8]
Puntaje: 5 [41, 3, 20, 14, 2, 8]
Puntaje: 5 [41, 4, 20, 14, 2, 8]
Puntaje: 3 [41, 2, 4, 14, 2, 4]
Puntaje: 1 [82, 3, 4, 2, 6, 8]
Generation #72
Puntaje: 16 [70, 2, 4, 14, 2, 8]
Puntaje: 16 [41, 2, 4, 14, 2, 8]
Puntaje: 16 [41, 4, 4, 14, 2, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 8 [41, 2, 4, 14, 2, 8]
Puntaje: 8 [41, 3, 4, 14, 2, 8]
Puntaje: 8 [41, 3, 20, 14, 6, 8]
Puntaje: 8 [41, 4, 4, 14, 2, 8]
Puntaje: 8 [41, 2, 4, 14, 2, 8]
Puntaje: 8 [41, 3, 4, 14, 2, 8]
Puntaje: 6 [41, 2, 20, 1, 2, 8]
Puntaje: 6 [41, 4, 20, 14, 2, 8]
Puntaje: 5 [41, 3, 4, 14, 6, 8]
Puntaje: 5 [41, 1, 4, 14, 6, 8]
Puntaje: 4 [41, 3, 20, 14, 2, 8]
Puntaje: 3 [41, 3, 20, 14, 6, 8]
Generation #73
Puntaje: 25 [41, 1, 20, 14, 2, 8]
Puntaje: 17 [41, 2, 20, 14, 2, 8]
Puntaje: 15 [87, 3, 4, 14, 2, 8]
Puntaje: 14 [70, 3, 4, 14, 6, 10]
Puntaje: 10 [41, 4, 4, 14, 2, 7]
Puntaje: 10 [41, 2, 4, 14, 2, 8]
Puntaje: 9 [29, 3, 20, 14, 6, 8]
Puntaje: 7 [41, 4, 4, 14, 2, 7]
Puntaje: 7 [41, 1, 4, 14, 2, 8]
Puntaje: 7 [70, 2, 4, 14, 2, 8]
Puntaje: 6 [41, 4, 4, 14, 2, 8]
Puntaje: 6 [70, 2, 4, 14, 2, 8]
Puntaje: 5 [41, 3, 4, 14, 6, 8]
Puntaje: 3 [41, 2, 11, 19, 2, 8]
Puntaje: 2 [41, 3, 20, 14, 9, 8]
Puntaje: 0 [41, 2, 20, 14, 2, 2]
Generation #74
Puntaje: 22 [41, 1, 20, 14, 2, 8]
Puntaje: 21 [41, 2, 20, 14, 2, 8]
Puntaje: 20 [70, 1, 20, 14, 2, 8]
Puntaje: 19 [41, 2, 20, 14, 2, 8]
Puntaje: 10 [41, 4, 20, 14, 2, 8]
Puntaje: 10 [41, 3, 20, 14, 2, 8]
Puntaje: 10 [6, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 2, 20, 14, 2, 8]
Puntaje: 9 [41, 2, 4, 14, 2, 8]
Puntaje: 6 [41, 4, 4, 14, 2, 7]
Puntaje: 5 [29, 3, 4, 14, 2, 8]
Puntaje: 5 [70, 3, 4, 14, 6, 9]
Puntaje: 4 [87, 3, 4, 14, 9, 8]
Puntaje: 4 [41, 4, 4, 14, 2, 6]
Puntaje: 3 [70, 3, 4, 14, 6, 10]
Puntaje: 1 [70, 3, 20, 14, 8, 8]
Generation #75
Puntaje: 21 [41, 2, 20, 14, 2, 2]
Puntaje: 21 [41, 2, 20, 14, 2, 8]
Puntaje: 19 [41, 4, 20, 14, 2, 8]
Puntaje: 19 [41, 1, 20, 14, 2, 8]
Puntaje: 13 [41, 2, 20, 14, 2, 6]
Puntaje: 12 [41, 3, 20, 14, 2, 8]
Puntaje: 9 [39, 3, 20, 14, 2, 5]
Puntaje: 9 [6, 3, 20, 14, 2, 8]
Puntaje: 9 [41, 2, 20, 14, 2, 3]
Puntaje: 9 [41, 3, 20, 14, 2, 8]
Puntaje: 9 [6, 3, 20, 14, 6, 3]
Puntaje: 9 [41, 1, 20, 14, 2, 8]
Puntaje: 7 [70, 1, 20, 14, 6, 8]
Puntaje: 6 [41, 3, 8, 12, 5, 8]
Puntaje: 3 [41, 2, 8, 8, 2, 8]
Puntaje: 1 [41, 4, 20, 14, 9, 8]
Generation #76
Puntaje: 21 [1, 2, 20, 14, 2, 2]
Puntaje: 18 [41, 3, 20, 14, 2, 8]
Puntaje: 18 [41, 2, 20, 14, 5, 6]
Puntaje: 18 [15, 2, 20, 14, 2, 8]
Puntaje: 12 [41, 4, 20, 14, 2, 8]
Puntaje: 12 [39, 3, 20, 14, 2, 5]
Puntaje: 9 [41, 4, 20, 14, 2, 8]
Puntaje: 9 [41, 2, 20, 14, 2, 2]
Puntaje: 9 [41, 2, 20, 14, 2, 6]
Puntaje: 9 [41, 4, 20, 14, 2, 8]
Puntaje: 9 [41, 3, 20, 14, 2, 8]
Puntaje: 9 [41, 2, 20, 14, 2, 8]
Puntaje: 9 [41, 3, 20, 19, 4, 10]
Puntaje: 9 [41, 2, 20, 14, 2, 8]
Puntaje: 9 [41, 2, 20, 14, 2, 2]
Puntaje: 0 [41, 1, 20, 14, 2, 0]
Generation #77
Puntaje: 24 [2, 2, 20, 14, 9, 2]
Puntaje: 21 [39, 4, 20, 14, 2, 8]
Puntaje: 21 [39, 3, 20, 14, 2, 8]
Puntaje: 15 [39, 3, 20, 14, 2, 5]
Puntaje: 12 [41, 2, 20, 14, 2, 8]
Puntaje: 12 [41, 4, 20, 8, 2, 8]
Puntaje: 12 [41, 3, 20, 14, 2, 8]
Puntaje: 9 [15, 2, 20, 14, 2, 8]
Puntaje: 9 [15, 1, 20, 14, 2, 8]
Puntaje: 9 [41, 4, 20, 14, 2, 8]
Puntaje: 9 [41, 3, 20, 14, 2, 8]
Puntaje: 9 [1, 2, 20, 14, 2, 2]
Puntaje: 9 [41, 2, 20, 14, 2, 6]
Puntaje: 6 [39, 3, 20, 14, 2, 5]
Puntaje: 3 [15, 1, 20, 14, 2, 2]
Puntaje: 0 [41, 2, 20, 5, 9, 6]
Generation #78
Puntaje: 27 [17, 2, 20, 14, 9, 2]
Puntaje: 19 [32, 4, 2, 14, 2, 8]
Puntaje: 19 [41, 3, 20, 14, 2, 8]
Puntaje: 15 [39, 2, 20, 14, 2, 5]
Puntaje: 10 [41, 4, 20, 8, 2, 8]
Puntaje: 9 [39, 4, 20, 14, 2, 8]
Puntaje: 9 [41, 2, 20, 14, 2, 8]
Puntaje: 9 [2, 2, 20, 14, 9, 2]
Puntaje: 9 [39, 4, 20, 14, 2, 8]
Puntaje: 9 [41, 3, 20, 14, 2, 8]
Puntaje: 9 [101, 2, 20, 16, 1, 8]
Puntaje: 9 [91, 2, 20, 14, 2, 8]
Puntaje: 7 [2, 2, 20, 14, 9, 4]
Puntaje: 6 [41, 4, 20, 8, 2, 8]
Puntaje: 6 [41, 4, 20, 8, 2, 8]
Puntaje: 4 [20, 4, 20, 1, 2, 5]
Generation #79
Puntaje: 27 [17, 3, 20, 14, 9, 2]
Puntaje: 19 [39, 4, 20, 14, 2, 6]
Puntaje: 18 [41, 3, 20, 14, 2, 8]
Puntaje: 18 [81, 2, 20, 14, 2, 5]
Puntaje: 15 [41, 2, 20, 14, 2, 8]
Puntaje: 12 [39, 2, 15, 14, 2, 10]
Puntaje: 12 [17, 2, 20, 14, 2, 8]
Puntaje: 10 [39, 2, 20, 14, 2, 8]
Puntaje: 9 [41, 3, 20, 14, 2, 8]
Puntaje: 9 [41, 2, 20, 14, 2, 8]
Puntaje: 9 [17, 2, 20, 14, 9, 2]
Puntaje: 8 [32, 4, 20, 14, 0, 8]
Puntaje: 4 [32, 4, 2, 14, 2, 8]
Puntaje: 3 [41, 2, 20, 8, 2, 8]
Puntaje: 3 [39, 2, 20, 7, 2, 5]
Puntaje: 0 [41, 2, 20, 6, 2, 2]
Generation #80
Puntaje: 27 [17, 2, 20, 14, 9, 2]
Puntaje: 18 [41, 3, 20, 17, 2, 2]
Puntaje: 18 [39, 2, 20, 14, 2, 7]
Puntaje: 15 [17, 2, 20, 14, 2, 2]
Puntaje: 10 [81, 4, 20, 14, 2, 5]
Puntaje: 10 [41, 4, 20, 14, 2, 8]
Puntaje: 9 [39, 4, 20, 14, 2, 6]
Puntaje: 9 [17, 2, 20, 14, 2, 8]
Puntaje: 9 [39, 4, 20, 14, 2, 6]
Puntaje: 9 [17, 3, 20, 14, 9, 2]
Puntaje: 9 [41, 3, 20, 14, 4, 8]
Puntaje: 9 [17, 2, 20, 14, 2, 10]
Puntaje: 9 [39, 4, 20, 14, 2, 6]
Puntaje: 7 [17, 2, 1, 14, 2, 8]
Puntaje: 7 [41, 1, 20, 14, 2, 8]
Puntaje: 2 [88, 1, 15, 14, 2, 8]
Generation #81
Puntaje: 27 [39, 2, 11, 14, 2, 7]
Puntaje: 24 [17, 3, 20, 14, 9, 2]
Puntaje: 18 [39, 4, 20, 14, 6, 2]
Puntaje: 18 [41, 2, 20, 14, 2, 8]
Puntaje: 12 [17, 2, 20, 14, 9, 2]
Puntaje: 9 [39, 4, 20, 14, 2, 7]
Puntaje: 9 [17, 2, 20, 14, 2, 2]
Puntaje: 9 [39, 4, 20, 14, 2, 7]
Puntaje: 9 [39, 2, 20, 14, 2, 5]
Puntaje: 9 [81, 2, 20, 14, 2, 5]
Puntaje: 9 [17, 2, 20, 14, 2, 2]
Puntaje: 6 [41, 2, 20, 1, 2, 0]
Puntaje: 6 [81, 4, 20, 14, 2, 5]
Puntaje: 6 [92, 3, 15, 17, 2, 2]
Puntaje: 6 [41, 3, 20, 17, 2, 2]
Puntaje: 3 [41, 3, 20, 14, 2, 2]
Generation #82
Puntaje: 28 [39, 2, 11, 14, 2, 7]
Puntaje: 24 [39, 2, 11, 14, 2, 7]
Puntaje: 21 [4, 4, 20, 14, 2, 7]
Puntaje: 15 [17, 3, 20, 14, 9, 2]
Puntaje: 12 [39, 2, 11, 14, 2, 7]
Puntaje: 12 [39, 4, 20, 14, 3, 2]
Puntaje: 12 [41, 2, 20, 14, 2, 8]
Puntaje: 12 [17, 2, 20, 14, 9, 2]
Puntaje: 10 [17, 2, 20, 14, 6, 2]
Puntaje: 9 [39, 3, 20, 14, 9, 2]
Puntaje: 9 [17, 2, 20, 14, 9, 2]
Puntaje: 9 [39, 4, 20, 15, 2, 7]
Puntaje: 3 [17, 2, 20, 14, 2, 2]
Puntaje: 1 [17, 2, 20, 7, 9, 2]
Puntaje: 1 [39, 4, 13, 1, 2, 2]
Puntaje: 0 [41, 1, 20, 14, 1, 2]
Generation #83
Puntaje: 25 [39, 2, 11, 14, 2, 7]
Puntaje: 24 [39, 2, 11, 14, 2, 7]
Puntaje: 21 [41, 2, 20, 14, 2, 7]
Puntaje: 18 [39, 2, 11, 14, 2, 7]
Puntaje: 15 [39, 2, 11, 10, 2, 7]
Puntaje: 11 [39, 2, 11, 14, 2, 7]
Puntaje: 11 [41, 2, 11, 14, 2, 8]
Puntaje: 9 [39, 2, 11, 14, 2, 7]
Puntaje: 9 [4, 4, 20, 14, 2, 7]
Puntaje: 9 [17, 3, 20, 14, 9, 1]
Puntaje: 8 [39, 2, 11, 14, 10, 7]
Puntaje: 6 [39, 2, 20, 14, 3, 2]
Puntaje: 3 [17, 3, 20, 14, 2, 2]
Puntaje: 3 [39, 2, 17, 4, 3, 7]
Puntaje: 3 [17, 3, 20, 14, 3, 2]
Puntaje: 1 [4, 2, 20, 3, 2, 8]
Generation #84
Puntaje: 24 [39, 2, 18, 14, 2, 7]
Puntaje: 19 [39, 2, 11, 10, 2, 4]
Puntaje: 19 [26, 2, 11, 14, 2, 7]
Puntaje: 18 [39, 2, 11, 14, 2, 7]
Puntaje: 15 [81, 2, 20, 14, 2, 7]
Puntaje: 10 [39, 2, 11, 14, 2, 7]
Puntaje: 10 [39, 2, 11, 10, 2, 7]
Puntaje: 9 [39, 2, 15, 14, 2, 7]
Puntaje: 9 [39, 2, 11, 14, 2, 7]
Puntaje: 9 [41, 2, 20, 14, 2, 7]
Puntaje: 9 [41, 3, 1, 14, 2, 7]
Puntaje: 7 [39, 2, 11, 14, 2, 7]
Puntaje: 7 [39, 2, 11, 14, 2, 7]
Puntaje: 6 [39, 2, 11, 14, 2, 2]
Puntaje: 3 [41, 2, 11, 14, 2, 8]
Puntaje: 0 [52, 2, 11, 14, 2, 0]
Generation #85
Puntaje: 30 [39, 2, 11, 10, 2, 7]
Puntaje: 18 [39, 2, 11, 14, 2, 7]
Puntaje: 18 [39, 2, 11, 10, 2, 4]
Puntaje: 15 [81, 2, 20, 14, 2, 7]
Puntaje: 12 [26, 2, 11, 14, 2, 7]
Puntaje: 12 [39, 2, 18, 14, 2, 7]
Puntaje: 9 [26, 2, 11, 14, 2, 7]
Puntaje: 9 [39, 2, 18, 14, 2, 7]
Puntaje: 9 [39, 1, 11, 17, 2, 7]
Puntaje: 9 [51, 2, 20, 14, 2, 7]
Puntaje: 9 [39, 2, 11, 14, 2, 7]
Puntaje: 9 [39, 2, 20, 14, 2, 7]
Puntaje: 9 [39, 2, 11, 10, 2, 4]
Puntaje: 6 [81, 2, 20, 14, 2, 7]
Puntaje: 6 [39, 2, 11, 10, 2, 4]
Puntaje: 0 [39, 4, 11, 4, 2, 4]
Generation #86
Puntaje: 24 [39, 2, 11, 10, 2, 7]
Puntaje: 22 [61, 2, 11, 14, 2, 7]
Puntaje: 21 [81, 2, 11, 14, 2, 7]
Puntaje: 16 [39, 2, 11, 10, 2, 4]
Puntaje: 12 [39, 2, 11, 14, 2, 7]
Puntaje: 12 [39, 2, 11, 14, 2, 7]
Puntaje: 10 [39, 2, 18, 14, 2, 10]
Puntaje: 10 [26, 2, 11, 14, 2, 7]
Puntaje: 10 [39, 2, 11, 10, 2, 4]
Puntaje: 9 [26, 2, 11, 14, 2, 7]
Puntaje: 9 [26, 2, 11, 14, 3, 7]
Puntaje: 9 [39, 4, 11, 14, 2, 7]
Puntaje: 6 [81, 2, 20, 14, 2, 7]
Puntaje: 3 [26, 2, 8, 14, 2, 7]
Puntaje: 1 [39, 2, 18, 6, 2, 7]
Puntaje: 0 [81, 4, 20, 9, 2, 7]
Generation #87
Puntaje: 24 [39, 2, 11, 11, 2, 7]
Puntaje: 22 [81, 2, 11, 14, 2, 7]
Puntaje: 21 [39, 2, 11, 10, 2, 7]
Puntaje: 18 [61, 2, 11, 14, 2, 7]
Puntaje: 13 [39, 2, 11, 14, 2, 7]
Puntaje: 12 [39, 2, 11, 14, 2, 7]
Puntaje: 12 [39, 2, 11, 10, 2, 7]
Puntaje: 10 [39, 2, 11, 14, 2, 7]
Puntaje: 9 [93, 2, 18, 14, 2, 9]
Puntaje: 9 [39, 2, 11, 14, 2, 7]
Puntaje: 8 [72, 2, 11, 14, 8, 7]
Puntaje: 4 [39, 1, 11, 14, 2, 7]
Puntaje: 3 [39, 2, 18, 14, 9, 4]
Puntaje: 3 [39, 2, 11, 10, 2, 10]
Puntaje: 1 [58, 2, 11, 10, 10, 7]
Puntaje: 0 [81, 2, 11, 14, 2, 4]
Generation #88
Puntaje: 23 [39, 2, 11, 11, 2, 7]
Puntaje: 21 [81, 2, 11, 10, 2, 7]
Puntaje: 18 [81, 2, 11, 14, 2, 7]
Puntaje: 18 [61, 2, 11, 10, 2, 7]
Puntaje: 10 [39, 2, 11, 14, 2, 7]
Puntaje: 10 [39, 3, 11, 14, 2, 7]
Puntaje: 9 [47, 2, 11, 14, 2, 7]
Puntaje: 9 [96, 2, 11, 11, 2, 7]
Puntaje: 9 [39, 2, 11, 14, 2, 7]
Puntaje: 9 [39, 2, 11, 10, 2, 7]
Puntaje: 9 [57, 2, 11, 11, 2, 7]
Puntaje: 9 [39, 2, 11, 10, 2, 7]
Puntaje: 8 [39, 2, 11, 7, 2, 7]
Puntaje: 6 [39, 1, 11, 14, 3, 7]
Puntaje: 3 [39, 2, 11, 18, 3, 7]
Puntaje: 2 [61, 2, 11, 6, 2, 8]
Generation #89
Puntaje: 24 [81, 2, 11, 10, 2, 7]
Puntaje: 21 [39, 2, 11, 11, 2, 7]
Puntaje: 19 [47, 2, 11, 14, 2, 7]
Puntaje: 19 [25, 2, 11, 14, 2, 7]
Puntaje: 12 [39, 2, 11, 11, 2, 7]
Puntaje: 10 [39, 2, 11, 14, 2, 7]
Puntaje: 10 [39, 2, 11, 14, 2, 7]
Puntaje: 10 [39, 2, 11, 9, 2, 6]
Puntaje: 10 [61, 2, 14, 10, 2, 7]
Puntaje: 9 [76, 2, 11, 14, 2, 7]
Puntaje: 9 [47, 2, 11, 14, 2, 7]
Puntaje: 6 [61, 2, 11, 10, 1, 7]
Puntaje: 6 [42, 3, 17, 10, 2, 7]
Puntaje: 3 [81, 2, 11, 10, 2, 9]
Puntaje: 3 [47, 2, 11, 14, 2, 9]
Puntaje: 3 [79, 2, 14, 14, 2, 7]
Generation #90
Puntaje: 22 [47, 2, 11, 10, 2, 7]
Puntaje: 21 [47, 2, 11, 14, 2, 7]
Puntaje: 21 [39, 2, 11, 14, 2, 7]
Puntaje: 18 [81, 2, 11, 11, 2, 7]
Puntaje: 12 [81, 2, 11, 10, 2, 7]
Puntaje: 12 [39, 2, 11, 14, 2, 7]
Puntaje: 11 [68, 2, 11, 14, 2, 7]
Puntaje: 9 [39, 2, 11, 11, 2, 7]
Puntaje: 9 [81, 2, 11, 10, 2, 7]
Puntaje: 9 [39, 2, 11, 11, 2, 7]
Puntaje: 9 [47, 2, 11, 14, 2, 7]
Puntaje: 9 [39, 2, 11, 11, 2, 7]
Puntaje: 6 [39, 1, 11, 14, 2, 7]
Puntaje: 6 [39, 2, 11, 14, 3, 7]
Puntaje: 2 [39, 2, 11, 11, 9, 7]
Puntaje: 0 [39, 2, 11, 14, 2, 4]
Generation #91
Puntaje: 21 [81, 2, 11, 10, 2, 7]
Puntaje: 19 [47, 2, 11, 14, 2, 7]
Puntaje: 18 [39, 2, 11, 14, 2, 7]
Puntaje: 18 [47, 2, 11, 10, 2, 7]
Puntaje: 12 [81, 3, 11, 6, 2, 7]
Puntaje: 10 [68, 2, 11, 14, 2, 7]
Puntaje: 10 [47, 2, 11, 14, 2, 7]
Puntaje: 9 [39, 3, 11, 17, 2, 7]
Puntaje: 9 [47, 4, 11, 10, 2, 7]
Puntaje: 9 [39, 2, 11, 14, 2, 7]
Puntaje: 9 [68, 2, 11, 13, 2, 7]
Puntaje: 9 [81, 2, 11, 11, 2, 7]
Puntaje: 9 [89, 2, 11, 14, 2, 7]
Puntaje: 9 [28, 2, 11, 14, 2, 7]
Puntaje: 5 [91, 2, 11, 10, 6, 7]
Puntaje: 1 [68, 1, 11, 11, 6, 7]
Generation #92
Puntaje: 22 [39, 2, 11, 14, 0, 7]
Puntaje: 22 [38, 2, 3, 14, 2, 7]
Puntaje: 19 [81, 2, 11, 10, 2, 7]
Puntaje: 16 [81, 2, 11, 10, 2, 7]
Puntaje: 12 [81, 3, 11, 6, 2, 7]
Puntaje: 10 [32, 2, 11, 14, 2, 7]
