Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,25
0,1,2,11,6,1,8,24
0,1,2,12,9,6,7,22
0,61,2,10,5,3,8,22
0,11,2,8,5,3,6,13
0,66,4,20,7,9,10,9
0,1,1,0,10,3,1,9
0,76,4,20,10,4,9,9
0,33,3,9,19,1,4,9
0,39,3,5,13,3,10,8
0,61,3,8,2,10,5,7
0,27,1,16,16,7,10,5
0,41,2,9,4,2,8,5
0,90,1,17,14,5,0,4
0,9,1,15,10,8,7,3
0,1,1,0,1,0,7,0
1,52,3,3,12,7,9,24
1,1,2,12,9,6,7,22
1,1,2,11,6,1,8,21
1,11,2,8,5,3,6,19
1,1,2,11,6,1,8,10
1,1,2,11,14,7,8,9
1,11,2,8,5,3,10,9
1,1,2,11,2,1,8,9
1,11,2,8,5,1,6,9
1,1,4,12,9,6,7,9
1,1,1,0,5,3,1,8
1,52,4,20,10,9,10,6
1,52,3,3,12,7,9,6
1,61,2,0,10,3,8,6
1,52,3,3,12,7,9,6
1,10,1,0,15,3,1,4
2,11,2,3,12,3,9,27
2,1,2,11,14,7,8,24
2,52,3,3,12,7,9,22
2,11,2,8,5,6,7,21
2,1,2,11,6,1,8,12
2,1,3,11,12,9,9,10
2,1,2,12,16,6,7,9
2,1,2,11,9,1,7,9
2,11,2,14,5,3,10,9
2,11,2,8,5,3,8,8
2,11,2,3,5,3,9,7
2,11,2,8,5,7,1,6
2,1,2,12,9,6,7,6
2,11,2,8,5,1,10,4
2,1,2,8,17,3,3,3
2,1,2,1,6,1,8,0
3,1,2,11,12,9,7,27
3,1,2,11,6,1,7,22
3,1,2,11,6,1,8,19
3,52,3,3,12,7,9,15
3,1,2,12,12,6,7,12
3,1,2,11,5,6,7,9
3,1,2,11,14,7,8,9
3,11,2,3,12,3,9,9
3,1,2,11,6,6,7,9
3,11,2,3,12,3,9,9
3,1,3,11,14,7,8,9
3,1,2,11,14,7,8,9
3,11,2,3,12,3,9,7
3,11,2,3,12,6,7,7
3,1,3,11,20,6,9,3
3,1,3,3,12,9,9,3
4,1,2,11,12,9,7,30
4,1,2,11,12,9,7,27
4,1,2,11,5,4,8,25
4,1,2,11,14,7,8,15
4,1,2,11,14,9,7,13
4,52,3,3,12,7,9,10
4,1,2,7,12,9,7,9
4,1,2,11,6,1,7,9
4,1,2,11,6,1,8,9
4,1,2,3,12,9,9,7
4,1,2,11,6,6,8,6
4,1,3,11,12,1,7,6
4,1,2,12,6,1,7,6
4,1,2,12,16,1,7,3
4,1,2,11,5,9,7,3
4,52,2,3,4,7,7,0
5,52,2,3,12,7,9,28
5,1,2,11,12,9,7,21
5,1,2,11,12,9,7,18
5,1,2,11,14,7,8,15
5,1,2,11,12,9,7,12
5,1,3,11,5,4,8,10
5,1,2,7,12,9,7,9
5,1,2,11,12,9,7,9
5,1,2,7,12,9,7,9
5,1,2,7,12,9,7,9
5,1,2,11,5,9,8,9
5,1,2,11,12,9,7,9
5,1,2,7,12,9,7,6
5,1,2,11,7,9,7,6
5,52,2,8,14,7,8,4
5,52,3,0,5,4,8,4
6,1,1,16,14,7,6,36
6,52,2,3,12,7,9,27
6,52,2,3,12,7,9,24
6,1,2,7,12,9,7,15
6,68,2,8,12,9,7,12
6,1,2,7,17,9,7,9
6,52,2,3,12,9,9,9
6,1,2,11,12,9,7,9
6,1,3,11,5,4,8,6
6,101,2,11,12,9,7,6
6,1,3,11,5,4,8,6
6,1,2,11,12,9,7,6
6,1,2,11,12,9,7,6
6,1,2,11,12,9,7,6
6,1,2,7,12,9,7,3
6,1,2,11,14,9,7,0
7,1,1,16,14,7,6,33
7,52,2,3,12,7,9,21
7,1,1,7,17,9,7,21
7,52,2,3,12,7,9,19
7,52,2,3,12,7,9,15
7,1,1,16,14,7,6,15
7,52,2,3,12,9,9,12
7,1,2,3,17,9,7,10
7,52,2,3,12,7,9,6
7,52,2,3,12,9,9,6
7,68,4,8,12,9,7,6
7,52,2,16,14,7,6,6
7,52,2,3,12,9,9,4
7,52,2,7,12,9,9,3
7,1,2,7,12,9,7,0
7,68,2,8,12,9,7,0
8,1,1,16,14,7,6,30
8,1,1,16,14,7,6,27
8,1,1,16,14,7,6,24
8,52,2,3,12,7,9,12
8,52,2,3,12,7,9,12
8,52,1,3,12,7,9,12
8,52,2,3,12,9,7,12
8,1,1,16,14,7,6,12
8,1,1,16,14,7,10,9
8,52,2,3,17,7,9,9
8,52,2,1,12,9,9,6
8,52,2,3,12,9,9,6
8,52,2,3,12,7,9,3
8,52,2,3,12,7,9,3
8,52,2,3,12,7,9,3
8,52,2,7,12,7,9,0
9,17,2,16,12,7,6,30
9,1,1,16,14,7,6,24
9,1,1,16,14,7,6,24
9,52,2,3,12,9,7,18
9,1,1,16,14,7,6,15
9,1,1,16,11,7,6,15
9,75,2,3,12,7,9,12
9,1,1,3,14,7,6,9
9,52,1,3,12,7,9,6
9,52,1,2,12,7,9,6
9,1,1,16,14,7,6,6
9,1,1,16,14,7,6,6
9,1,1,16,14,7,6,6
9,52,2,3,12,9,9,3
9,52,2,3,12,7,9,0
9,52,1,3,12,9,7,0
10,17,2,18,12,7,6,27
10,17,2,16,12,7,6,27
10,1,1,16,14,7,6,18
10,1,1,16,14,7,6,15
10,1,1,16,14,7,6,12
10,1,1,16,14,7,6,12
10,1,1,3,12,9,6,10
10,1,1,16,14,7,6,9
10,1,1,16,11,7,6,9
10,100,1,16,11,7,6,9
10,1,1,16,14,7,6,9
10,1,1,3,14,7,6,7
10,52,2,3,12,6,9,6
10,52,2,3,11,10,7,6
10,75,2,16,12,7,9,3
10,52,2,3,12,7,9,0
11,17,2,18,12,7,6,30
11,17,2,16,12,7,6,27
11,17,2,16,12,7,6,24
11,17,2,16,12,7,6,15
11,1,1,16,14,7,6,12
11,17,2,18,12,7,6,12
11,1,1,16,12,7,6,12
11,67,1,18,3,9,6,9
11,17,2,9,12,7,6,9
11,1,1,16,14,7,6,6
11,1,1,16,14,7,6,6
11,17,1,18,14,7,6,6
11,1,1,16,14,2,6,3
11,1,1,3,14,9,6,3
11,1,1,16,14,7,3,3
11,1,1,16,14,7,3,3
12,17,2,18,12,7,6,21
12,17,2,16,12,7,6,21
12,1,2,16,12,7,6,21
12,17,2,18,12,7,6,21
12,17,2,18,12,7,6,12
12,17,2,16,12,4,1,12
12,17,2,18,12,7,6,12
12,17,2,16,12,7,6,12
12,17,2,16,12,7,6,12
12,17,2,16,12,7,6,12
12,17,3,16,12,7,6,12
12,17,2,16,12,7,6,12
12,1,1,16,12,7,6,0
12,1,1,16,14,7,6,0
12,1,1,16,14,7,6,0
12,1,1,16,12,7,6,0
13,17,2,18,12,7,6,21
13,17,2,18,12,7,6,18
13,17,2,16,12,4,1,18
13,17,2,18,12,7,6,18
13,17,2,18,20,4,1,9
13,17,2,16,12,7,6,9
13,17,2,18,12,7,6,9
13,17,2,16,12,6,6,9
13,17,2,18,12,4,6,9
13,17,2,18,12,7,1,9
13,17,2,16,12,7,6,9
13,17,2,18,12,7,6,9
13,1,2,18,12,7,6,9
13,17,2,16,12,7,6,9
13,17,2,16,12,7,6,9
13,17,2,12,12,7,6,6
14,17,2,18,12,1,6,19
14,17,2,18,12,7,6,18
14,18,2,16,12,4,1,18
14,17,2,18,12,1,6,18
14,17,2,16,12,4,1,10
14,17,2,18,12,7,1,10
14,6,2,18,12,7,6,9
14,73,2,18,20,4,1,9
14,17,4,18,12,7,6,9
14,17,2,18,12,7,6,9
14,17,2,18,12,7,6,9
14,17,2,18,12,7,6,9
14,17,2,18,12,7,6,9
14,17,2,18,12,7,6,9
14,17,2,18,12,4,1,9
14,17,2,0,20,4,6,3
15,17,2,18,12,7,6,18
15,6,2,16,12,4,1,18
15,17,2,18,12,1,6,18
15,17,2,18,12,7,6,18
15,17,2,18,12,7,6,9
15,17,2,18,12,1,6,9
15,17,2,16,12,4,6,9
15,6,2,18,12,1,6,9
15,17,2,18,12,7,6,9
15,17,2,18,12,1,6,9
15,18,2,16,12,4,1,9
15,17,2,18,12,7,1,9
15,17,2,16,12,1,6,9
15,17,2,18,12,1,6,9
15,18,2,16,12,3,1,9
15,17,2,16,12,4,6,9
16,6,2,16,12,4,1,18
16,17,2,18,12,1,6,18
16,17,2,16,12,4,6,18
16,6,2,16,12,4,1,18
16,17,2,17,6,7,6,9
16,6,2,16,12,4,1,9
16,17,2,18,12,7,6,9
16,36,2,18,12,7,6,9
16,17,2,16,12,4,6,9
16,17,2,18,12,1,6,9
16,17,2,18,12,7,6,9
16,17,2,18,12,1,6,9
16,17,2,18,12,7,6,9
16,17,2,18,12,4,6,9
16,17,2,18,12,7,6,9
16,6,2,16,12,4,1,9
17,6,2,18,12,6,1,21
17,27,2,16,12,4,6,18
17,17,2,16,12,1,6,18
17,17,2,18,12,1,6,18
17,6,2,9,12,7,1,12
17,6,2,18,12,4,6,12
17,17,2,17,14,4,1,9
17,17,2,17,6,4,1,9
17,17,2,16,12,4,6,9
17,17,2,17,12,4,1,9
17,17,2,16,12,4,1,9
17,6,2,16,12,4,1,9
17,6,2,16,12,4,1,9
17,17,2,18,12,7,6,9
17,6,2,6,12,5,1,9
17,63,2,18,0,1,6,0
18,27,2,16,12,4,6,18
18,27,2,16,12,4,6,18
18,6,2,9,12,1,1,18
18,6,2,18,12,6,1,18
18,17,2,18,12,1,6,9
18,6,2,16,12,7,1,9
18,17,2,17,14,4,1,9
18,17,2,18,14,4,1,9
18,17,2,16,12,4,6,9
18,6,2,18,12,6,1,9
18,27,2,16,12,4,6,9
18,6,2,17,14,7,1,9
18,6,2,18,12,1,6,9
18,6,2,18,12,1,6,9
18,6,2,9,3,4,1,9
18,36,2,16,12,1,6,9
19,6,2,9,12,1,1,21
19,17,2,18,12,1,6,18
19,6,2,16,12,7,6,18
19,6,2,9,12,1,1,18
19,17,2,16,14,4,1,9
19,27,2,16,12,4,6,9
19,6,2,9,12,6,1,9
19,6,2,18,12,6,1,9
19,17,2,18,13,6,1,9
19,6,2,16,12,7,1,9
19,6,4,18,14,2,1,9
19,10,2,16,12,4,6,9
19,92,2,17,12,4,1,9
19,27,2,16,12,4,6,9
19,27,2,16,12,4,6,9
19,17,2,6,12,4,6,6
20,6,2,9,12,1,1,21
20,6,2,9,12,6,1,18
20,6,2,9,12,1,1,18
20,17,2,18,12,1,6,18
20,6,2,9,12,1,1,12
20,17,2,18,12,1,6,9
20,39,2,9,12,7,1,9
20,17,2,16,10,4,1,9
20,82,2,16,12,4,6,9
20,17,2,18,12,1,1,9
20,6,2,9,12,2,1,9
20,6,2,9,12,1,1,9
20,17,2,16,12,4,6,9
20,27,2,18,12,4,6,9
20,6,2,16,12,7,1,9
20,6,2,4,14,8,1,3
21,45,2,9,12,1,1,21
21,6,2,9,12,6,1,18
21,6,2,18,12,10,6,18
21,6,2,9,12,1,1,18
21,6,2,9,12,1,1,12
21,6,2,8,12,1,1,9
21,39,2,9,12,1,6,9
21,6,2,9,12,1,1,9
21,17,2,18,12,1,6,9
21,6,2,9,12,1,1,9
21,6,2,9,12,1,1,9
21,39,2,9,12,6,1,9
21,6,2,9,12,1,1,9
21,69,2,9,12,6,1,9
21,17,2,18,12,1,6,9
21,6,2,9,12,6,5,3
22,6,2,9,12,1,6,18
22,6,2,11,12,1,1,18
22,6,2,9,12,1,1,18
22,45,2,8,12,1,1,18
22,22,2,9,12,1,1,9
22,6,2,8,12,1,6,9
22,6,2,8,12,1,1,9
22,39,2,9,12,0,1,9
22,61,2,18,12,10,6,9
22,6,2,18,12,1,6,9
22,39,2,8,12,1,1,9
22,6,2,9,12,6,1,9
22,6,2,18,12,1,1,9
22,6,2,9,12,6,1,9
22,6,2,9,12,1,1,9
22,45,2,9,12,1,1,9
23,22,2,8,12,1,1,18
23,6,2,8,12,1,1,18
23,22,2,9,12,1,1,18
23,6,2,8,12,1,6,18
23,6,2,11,12,1,1,9
23,6,2,9,12,1,1,9
23,6,2,11,12,1,1,9
23,6,2,9,12,1,6,9
23,45,2,8,12,1,1,9
23,6,2,8,12,1,6,9
23,45,2,8,12,1,3,9
23,18,2,8,12,1,1,9
23,6,2,11,12,1,1,9
23,6,2,8,12,1,1,9
23,6,2,8,12,1,1,9
23,6,2,11,12,1,1,9
24,22,2,8,12,1,1,21
24,22,2,9,12,1,1,18
24,93,2,11,12,1,1,18
24,6,2,11,12,1,1,18
24,6,2,8,12,1,1,12
24,6,2,8,12,1,1,12
24,6,2,8,12,1,6,9
24,22,2,9,12,1,1,9
24,73,2,11,12,1,1,9
24,6,2,9,12,1,1,9
24,6,2,8,12,1,1,9
24,6,2,8,12,1,1,9
24,6,2,9,12,1,1,9
24,22,2,8,12,1,1,9
24,6,2,11,12,1,1,9
24,6,2,1,12,1,6,0
25,6,2,8,12,1,1,21
25,22,2,9,12,1,1,18
25,6,2,11,12,1,1,18
25,22,2,8,12,1,1,18
25,22,2,9,12,1,1,12
25,22,2,8,12,1,1,12
25,22,2,9,12,1,1,9
25,6,2,8,12,1,1,9
25,6,2,8,12,1,4,9
25,22,2,11,12,1,1,9
25,6,2,10,12,1,1,9
25,6,2,8,12,7,1,9
25,6,2,8,12,1,6,9
25,22,2,8,12,1,1,9
25,22,2,9,12,0,1,9
25,6,2,1,12,1,1,0
26,22,2,9,12,1,1,18
26,22,2,8,16,1,1,18
26,22,2,9,12,1,1,18
26,22,2,9,12,1,1,18
26,6,2,8,12,1,1,9
26,22,2,9,12,1,1,9
26,6,2,8,12,1,5,9
26,22,2,8,8,1,1,9
26,22,2,8,12,1,1,9
26,22,2,9,12,1,1,9
26,22,2,9,12,1,1,9
26,22,2,9,12,1,1,9
26,22,2,9,12,3,1,9
26,6,2,11,12,1,1,9
26,22,2,8,12,1,1,9
26,22,2,9,12,1,1,9
27,22,2,8,12,1,1,21
27,22,2,10,12,1,1,18
27,22,2,9,12,1,1,18
27,22,2,8,16,1,1,18
27,22,2,9,12,1,1,12
27,22,2,8,16,1,1,9
27,22,2,8,16,1,1,9
27,22,2,9,12,1,1,9
27,22,2,9,12,1,1,9
27,22,2,18,12,1,1,9
27,22,2,9,12,1,1,9
27,29,2,8,12,1,1,9
27,6,2,8,12,1,1,9
27,22,2,8,12,1,5,9
27,6,2,8,12,1,5,6
27,6,2,9,12,1,10,6
28,22,2,10,12,1,1,18
28,22,2,8,16,1,1,18
28,22,2,9,6,1,1,18
28,77,2,8,16,1,1,18
28,22,2,8,16,1,1,9
28,22,2,8,12,1,1,9
28,22,4,8,16,1,1,9
28,22,4,9,12,1,1,9
28,22,2,8,16,1,1,9
28,22,2,8,12,1,1,9
28,22,2,10,12,1,1,9
28,22,2,8,12,1,1,9
28,22,2,9,12,1,1,9
28,22,2,8,12,1,1,9
28,22,2,10,12,1,1,9
28,22,2,8,16,1,1,9
29,22,2,13,16,1,1,19
29,77,2,8,16,1,1,18
29,22,2,8,16,1,1,18
29,22,2,8,16,1,1,18
29,22,2,8,16,1,1,9
29,77,2,8,16,1,1,9
29,22,2,8,16,1,1,9
29,22,2,10,12,1,1,9
29,22,2,10,12,1,1,9
29,22,2,10,12,1,1,9
29,22,2,8,12,1,1,9
29,22,2,8,16,1,1,9
29,22,2,8,6,1,1,9
29,22,2,8,12,1,1,9
29,22,2,8,1,1,1,9
29,48,2,0,16,1,1,7
30,22,2,8,16,1,1,18
30,77,2,8,16,1,1,18
30,22,2,8,16,1,1,18
30,22,2,8,16,6,1,18
30,22,2,8,16,1,1,9
30,22,2,8,16,1,1,9
30,77,2,8,16,1,1,9
30,22,3,8,1,1,1,9
30,22,2,8,16,1,1,9
30,22,2,8,16,1,1,9
30,22,2,8,16,1,1,9
30,77,2,8,16,1,1,9
30,22,2,13,16,1,1,9
30,22,2,8,16,1,1,9
30,22,2,8,16,1,1,9
30,22,2,13,16,1,1,9
31,22,2,8,16,1,1,21
31,77,2,8,16,1,1,21
31,58,2,8,16,1,1,18
31,77,2,8,16,1,1,18
31,22,2,8,16,1,1,12
31,22,2,8,16,1,1,12
31,77,2,8,16,1,1,9
31,22,4,8,16,1,1,9
31,22,2,8,16,1,1,9
31,77,2,8,16,1,1,9
31,22,4,4,16,1,1,9
31,22,2,8,16,1,1,9
31,22,2,8,16,1,1,9
31,77,2,8,16,6,1,9
31,22,2,8,16,6,3,3
31,22,2,8,16,7,1,3
32,36,2,8,16,1,1,24
32,77,2,8,16,1,1,21
32,22,2,8,16,1,1,21
32,77,2,8,16,1,1,12
32,77,2,8,16,1,8,10
32,77,1,8,13,1,1,10
32,58,2,8,16,1,1,9
32,77,2,8,16,1,1,9
32,77,2,8,16,1,1,9
32,77,2,18,16,1,1,9
32,22,2,8,16,8,1,9
32,58,2,8,16,1,1,9
32,77,2,8,16,1,1,9
32,58,2,8,16,1,1,9
32,22,2,8,3,1,1,7
32,22,2,8,16,6,8,1
33,77,2,8,16,1,1,21
33,90,2,8,16,1,1,21
33,77,2,8,16,1,1,18
33,58,2,8,13,5,1,18
33,36,2,8,16,1,1,12
33,22,2,8,16,1,1,12
33,77,2,8,13,1,1,12
33,77,1,8,13,1,1,9
33,77,2,8,16,1,1,9
33,58,2,8,9,1,1,9
33,36,4,8,16,1,1,9
33,63,2,8,16,1,1,9
33,75,2,8,16,1,8,8
33,77,2,8,16,1,8,8
33,77,2,8,16,1,8,3
33,36,2,8,16,1,8,0
34,90,2,8,16,1,1,21
34,13,2,8,17,1,2,18
34,77,2,8,16,1,1,18
34,77,2,8,13,1,1,18
34,63,2,8,16,1,1,12
34,36,2,8,16,1,2,12
34,77,2,8,16,1,1,9
34,58,2,8,13,5,1,9
34,90,2,8,16,1,1,9
34,36,2,8,16,1,1,9
34,36,2,8,16,1,1,9
34,90,2,8,16,1,1,9
34,77,2,8,16,1,1,9
34,77,2,8,16,1,1,9
34,77,2,8,17,1,1,9
34,58,2,8,13,10,1,0
35,36,2,8,16,1,2,21
35,90,2,8,16,1,1,18
35,77,2,8,16,1,1,18
35,13,2,8,17,1,2,18
35,13,2,8,17,1,2,12
35,36,2,8,16,1,1,12
35,36,2,8,16,1,1,9
35,77,2,11,13,1,1,9
35,90,2,8,16,1,1,9
35,63,2,8,16,1,1,9
35,13,2,8,17,1,2,9
35,90,2,8,16,1,1,9
35,77,2,8,13,1,1,9
35,63,2,8,16,1,3,9
35,40,2,8,16,1,1,9
35,36,4,8,13,1,10,0
36,13,2,8,16,1,2,21
36,36,2,8,16,1,1,18
36,36,2,8,16,1,1,18
36,13,2,8,17,1,2,18
36,77,2,8,16,1,1,12
36,36,2,8,16,1,2,9
36,77,2,8,16,1,1,9
36,36,2,20,16,1,2,9
36,13,2,8,17,1,2,9
36,90,2,8,16,1,1,9
36,90,2,8,16,1,1,9
36,90,3,8,16,1,1,9
36,77,2,8,17,1,2,9
36,36,2,8,16,1,1,9
36,13,2,8,17,1,2,9
36,90,2,8,11,7,1,3
37,13,2,8,16,1,2,21
37,36,2,8,16,1,1,18
37,36,2,8,16,1,2,18
37,36,2,8,16,1,1,18
37,13,2,8,17,1,2,12
37,77,2,8,16,1,1,9
37,65,2,8,16,1,1,9
37,36,2,8,16,1,2,9
37,77,2,8,16,1,1,9
37,77,2,8,16,1,1,9
37,36,2,8,16,1,1,9
37,13,2,8,16,1,2,9
37,13,2,8,17,1,2,9
37,13,2,8,16,1,2,9
37,36,3,8,16,1,2,9
37,77,2,8,16,1,10,3
38,77,2,8,16,1,1,19
38,36,2,8,16,1,1,18
38,77,2,8,16,1,1,18
38,36,2,8,16,1,2,18
38,36,2,8,16,1,1,10
38,13,2,8,17,1,2,9
38,13,2,8,16,1,2,9
38,13,2,8,16,1,2,9
38,13,2,8,17,1,2,9
38,65,3,8,16,1,1,9
38,36,2,8,16,1,2,9
38,36,2,8,16,1,1,9
38,13,2,8,8,1,2,9
38,77,2,8,16,1,1,9
38,36,2,8,16,1,2,9
38,36,4,8,16,0,1,5
39,36,2,8,16,1,1,21
39,13,2,8,16,1,2,18
39,36,2,8,16,1,1,18
39,13,2,8,16,1,2,18
39,77,2,8,16,1,1,12
39,36,2,8,16,1,1,12
39,13,2,8,16,1,2,9
39,36,2,8,16,1,2,9
39,36,2,8,16,1,1,9
39,77,2,8,17,1,2,9
39,36,2,8,16,6,1,9
39,36,2,8,16,1,1,9
39,34,2,8,16,1,1,9
39,77,2,8,16,1,1,9
39,77,2,8,16,1,1,9
39,77,2,9,16,8,1,0
40,13,2,8,16,1,2,18
40,13,2,8,16,1,2,18
40,36,2,8,16,1,2,18
40,13,2,8,16,2,2,18
40,77,2,8,16,1,1,9
40,36,2,8,16,1,1,9
40,36,2,8,16,1,2,9
40,77,2,8,16,1,2,9
40,36,2,8,16,1,1,9
40,13,2,8,16,1,2,9
40,36,2,8,16,1,1,9
40,13,2,8,2,1,1,9
40,13,2,8,16,1,2,9
40,36,2,8,16,1,2,9
40,36,2,8,16,1,1,9
40,36,2,8,16,1,1,9
41,13,2,8,16,1,2,24
41,77,2,8,16,1,1,21
41,13,2,8,16,2,2,18
41,36,2,8,16,1,1,18
41,36,2,8,16,1,1,12
41,13,2,8,16,1,2,12
41,36,2,8,16,1,3,9
41,13,3,8,16,1,2,9
41,36,2,8,16,1,2,9
41,13,2,8,16,1,2,9
41,77,2,8,16,1,1,9
41,36,3,8,16,1,2,9
41,7,2,8,16,1,2,9
41,13,2,3,16,2,2,6
41,36,2,8,16,6,2,6
41,36,2,8,16,1,10,0
42,36,2,8,16,2,1,21
42,36,2,8,16,1,3,18
42,36,2,8,16,1,1,18
42,36,2,8,16,2,1,18
42,13,2,8,16,1,1,12
42,13,2,8,16,1,2,12
42,13,2,8,16,1,2,9
42,13,4,8,16,1,2,9
42,13,2,8,16,2,1,9
42,36,2,8,16,1,3,9
42,77,2,8,16,1,1,9
42,13,2,8,16,1,1,9
42,13,2,8,18,1,2,9
42,77,2,8,16,1,1,9
42,13,2,16,16,1,1,9
42,77,2,8,20,1,7,0
43,36,2,8,16,2,1,21
43,13,2,6,16,1,2,18
43,13,2,8,16,1,2,18
43,13,2,8,16,1,2,18
43,13,4,8,16,1,2,9
43,36,2,8,16,2,1,9
43,13,2,8,16,1,1,9
43,36,2,8,16,2,1,9
43,36,2,8,16,2,1,9
43,13,2,6,16,7,1,9
43,36,2,8,16,1,3,9
43,36,2,20,16,1,3,9
43,36,2,8,16,2,1,9
43,36,2,8,16,1,3,9
43,13,2,8,16,1,1,9
43,36,2,8,16,2,5,6
44,13,2,6,16,2,1,18
44,13,2,8,16,1,1,18
44,13,2,8,16,1,1,18
44,13,2,6,16,1,2,18
44,13,2,8,16,1,2,9
44,13,4,8,16,1,2,9
44,36,2,8,16,2,1,9
44,13,2,8,16,1,2,9
44,13,2,8,16,1,2,9
44,36,2,12,16,1,2,9
44,13,4,8,15,1,2,9
44,36,2,8,16,2,1,9
44,13,4,8,16,1,2,9
44,13,2,6,16,1,2,9
44,36,2,8,16,2,1,9
44,13,2,6,16,2,1,9
45,13,2,8,16,1,6,21
45,4,4,8,16,1,1,21
45,13,2,8,16,1,1,18
45,13,2,6,16,1,2,18
45,13,2,6,16,2,1,12
45,13,4,8,16,1,2,12
45,13,2,6,16,1,2,9
45,13,2,6,16,2,1,9
45,96,2,8,17,2,1,9
45,13,4,8,16,1,2,9
45,36,2,8,4,2,1,9
45,13,2,6,16,2,2,9
45,78,2,8,16,1,1,9
45,13,2,8,16,1,1,9
45,13,2,8,0,1,2,6
45,13,2,6,0,2,1,0
46,13,4,8,16,1,4,24
46,13,2,6,16,1,1,21
46,13,2,8,16,1,6,21
46,13,2,6,16,1,2,18
46,13,2,8,16,1,6,9
46,13,2,6,16,1,2,9
46,13,2,6,16,2,1,9
46,13,4,6,16,2,1,9
46,13,2,6,16,2,1,9
46,4,4,6,16,1,1,9
46,13,2,8,16,1,1,9
46,13,2,8,16,9,6,7
46,66,4,6,16,1,4,7
46,4,4,8,16,1,1,6
46,13,3,8,16,1,1,6
46,4,4,8,16,1,1,6
47,13,2,8,16,1,6,18
47,13,2,6,16,2,1,18
47,13,4,8,16,1,4,18
47,13,2,6,16,1,1,18
47,13,2,6,16,1,2,9
47,13,2,6,16,1,1,9
47,13,2,6,16,1,2,9
47,45,2,8,16,1,6,9
47,13,2,8,16,1,6,9
47,13,3,8,16,1,6,9
47,13,2,6,16,2,1,9
47,13,2,8,16,1,1,9
47,13,4,8,16,1,4,9
47,88,2,8,16,1,6,9
47,13,4,6,16,1,2,9
47,13,2,6,16,1,1,9
48,13,2,6,16,1,2,21
48,13,2,6,16,1,1,21
48,13,2,6,16,7,2,18
48,13,2,8,12,1,6,15
48,81,2,6,16,2,1,12
48,13,2,6,16,1,1,9
48,13,4,11,16,1,4,9
48,13,2,6,16,1,1,9
48,13,2,6,16,1,1,9
48,13,2,6,16,2,1,9
48,13,2,6,16,1,1,9
48,13,2,6,16,1,1,9
48,13,4,8,16,1,4,9
48,13,2,6,2,1,2,9
48,13,2,8,16,1,6,6
48,13,2,8,16,1,4,6
49,13,2,6,16,1,2,24
49,13,2,6,16,1,2,21
49,58,2,11,16,2,1,21
49,13,4,11,16,2,1,18
49,13,2,6,16,1,1,15
49,13,2,6,16,1,1,12
49,13,2,6,16,1,1,12
49,50,2,6,16,1,2,12
49,13,2,6,13,1,1,9
49,81,2,11,16,2,1,9
49,81,2,11,16,1,4,9
49,13,2,6,16,1,1,9
49,13,2,8,12,6,6,6
49,13,2,6,0,1,1,3
49,13,4,6,16,7,2,0
49,13,2,8,12,7,6,0
50,58,4,11,16,2,1,18
50,13,2,6,16,1,1,18
50,58,4,11,16,2,1,18
50,13,2,6,16,1,4,18
50,13,2,6,16,1,2,9
50,58,4,11,16,2,1,9
50,13,2,6,16,1,2,9
50,58,2,11,16,9,1,9
50,3,4,6,16,1,1,9
50,13,2,6,16,1,1,9
50,68,2,6,16,1,1,9
50,13,2,6,16,1,2,9
50,13,2,6,16,1,1,9
50,13,3,6,16,1,1,9
50,13,2,6,16,1,2,9
50,13,2,6,16,1,2,9
51,13,2,6,16,1,2,18
51,58,4,11,16,2,1,18
51,58,4,11,16,2,1,18
51,13,2,6,16,1,1,18
51,13,2,6,16,1,2,9
51,58,4,11,16,2,1,9
51,13,4,11,16,1,1,9
51,13,2,6,16,1,1,9
51,58,2,6,16,1,1,9
51,13,4,6,16,10,1,9
51,58,2,11,16,2,2,9
51,13,2,18,16,1,4,9
51,58,4,11,16,2,1,9
51,58,4,11,16,2,1,9
51,13,2,6,16,1,2,9
51,13,2,6,16,1,1,9
52,58,4,11,16,1,2,24
52,13,2,6,16,1,2,21
52,13,2,11,16,1,1,18
52,58,4,11,16,2,1,18
52,13,2,6,16,1,2,9
52,13,2,6,19,1,1,9
52,58,4,11,16,2,1,9
52,58,3,11,16,2,1,9
52,58,4,11,16,2,1,9
52,13,2,6,16,1,1,9
52,58,4,11,16,2,1,9
52,58,4,11,16,2,5,9
52,13,2,6,16,1,2,9
52,13,4,11,16,1,1,6
52,13,2,6,16,1,8,6
52,13,4,11,16,1,1,6
53,58,4,6,16,2,1,21
53,58,2,6,16,2,1,18
53,58,2,11,16,2,1,18
53,58,2,6,16,1,2,18
53,13,2,11,16,1,1,12
53,58,2,6,16,1,2,12
53,13,2,11,16,1,1,9
53,58,2,6,16,1,1,9
53,13,2,6,19,2,1,9
53,13,4,11,16,1,2,9
53,13,2,6,16,1,2,9
53,58,4,11,16,1,2,9
53,13,2,6,13,1,2,9
53,58,2,6,7,1,2,9
53,13,2,6,19,1,1,9
53,13,2,11,16,2,0,0
54,58,2,6,16,1,2,21
54,13,2,11,16,1,1,21
54,13,2,11,16,1,1,18
54,58,2,6,16,2,1,18
54,58,2,6,16,2,1,12
54,13,2,11,16,1,1,9
54,58,2,19,16,1,1,9
54,58,2,6,16,1,2,9
54,58,2,11,16,1,1,9
