Generacion,k,e,aa,da,af,df,puntos
181,60,1,8,14,8,1,48
181,60,1,2,14,8,1,48
181,5,1,2,14,8,1,48
181,5,1,2,14,8,1,48
181,5,1,2,14,8,1,48
181,5,1,2,14,8,1,48
181,92,1,2,14,8,1,48
181,5,1,2,14,8,1,48
181,73,1,2,14,8,1,48
181,52,1,2,14,8,1,48
181,5,3,2,14,8,1,42
181,5,3,2,14,8,1,42
181,60,1,2,14,8,9,6
182,77,4,2,14,8,1,63
182,60,3,2,14,8,9,60
182,60,3,2,14,8,9,60
182,60,1,8,14,8,1,51
182,60,1,8,14,8,1,51
182,5,1,2,14,8,1,48
182,5,1,2,14,8,1,48
182,5,1,2,14,8,1,48
182,5,1,2,14,8,1,48
182,60,3,2,14,8,1,45
182,60,3,2,14,8,1,45
182,60,3,2,14,8,1,45
182,5,3,2,14,8,1,45
182,5,2,2,14,8,1,45
182,60,1,8,5,8,1,18
182,5,1,2,14,8,7,0
183,60,1,2,14,1,1,66
183,5,1,2,14,1,1,66
183,77,4,2,14,8,1,57
183,60,1,2,14,8,1,48
183,60,1,2,14,8,1,48
183,60,1,2,14,8,1,48
183,5,1,2,14,8,1,48
183,60,3,2,14,8,4,45
183,60,3,2,14,8,9,42
183,5,1,8,14,8,1,42
183,77,3,2,14,8,1,42
183,60,3,2,14,8,9,42
183,60,3,2,14,8,9,42
183,60,1,2,6,8,1,36
183,60,4,2,9,8,4,24
183,60,1,2,14,8,9,24
184,77,4,2,14,8,1,72
184,77,4,2,14,3,1,54
184,60,1,2,14,8,1,51
184,60,1,2,14,8,1,51
184,5,1,2,14,8,1,51
184,5,1,2,14,8,1,51
184,5,1,2,14,8,1,51
184,5,1,2,14,1,1,48
184,60,1,2,14,1,1,48
184,60,1,2,14,1,1,48
184,60,1,6,14,8,1,48
184,60,1,2,14,1,1,48
184,5,1,2,14,9,1,39
184,5,1,4,14,8,1,30
184,60,1,2,14,8,0,15
184,60,1,2,14,8,0,15
185,60,1,2,14,3,1,76
185,77,4,2,14,8,1,69
185,77,4,2,14,8,1,69
185,77,4,2,14,3,9,52
185,77,4,2,7,3,1,45
185,77,4,2,14,3,1,42
185,77,4,2,14,3,1,42
185,60,1,2,14,8,1,36
185,9,1,2,14,8,1,36
185,5,1,2,14,8,1,36
185,5,1,2,14,8,1,36
185,5,1,2,14,8,1,36
185,5,1,2,14,8,1,36
185,5,1,2,14,8,1,36
185,77,1,2,14,8,1,36
185,60,1,2,14,8,1,36
186,77,4,3,14,3,1,87
186,77,4,2,14,3,9,64
186,60,1,2,14,3,1,58
186,77,4,10,14,3,1,42
186,77,4,2,14,8,1,39
186,77,4,2,14,8,1,39
186,60,4,2,19,3,1,39
186,60,4,2,14,3,1,39
186,77,4,2,14,8,1,39
186,77,4,2,14,3,1,39
186,60,4,2,14,8,1,39
186,77,4,2,14,3,1,39
186,77,4,2,14,8,1,39
186,77,4,2,14,3,1,39
186,77,4,2,14,8,1,39
186,43,4,2,14,3,1,39
187,77,4,3,14,3,1,72
187,77,4,3,14,3,1,72
187,77,4,10,14,10,1,72
187,77,4,2,14,3,9,56
187,77,4,2,14,3,9,56
187,77,4,2,14,3,9,56
187,60,1,2,14,3,1,48
187,60,1,2,14,3,1,48
187,60,1,3,14,3,1,39
187,61,4,2,15,3,1,33
187,60,4,2,19,3,6,33
187,60,4,2,19,3,1,30
187,77,4,2,14,8,1,27
187,77,4,2,14,8,1,27
187,77,4,2,14,8,1,27
187,77,4,10,14,8,1,18
188,77,4,3,14,3,1,63
188,77,4,3,14,3,1,63
188,77,4,3,14,3,1,63
188,77,4,3,14,3,1,63
188,37,4,2,14,3,9,49
188,77,4,3,14,3,9,49
188,77,4,2,14,3,9,49
188,77,4,2,14,3,9,49
188,38,4,3,14,3,9,49
188,77,4,2,14,3,9,49
188,77,1,2,14,3,1,42
188,77,2,10,8,10,1,33
188,88,1,3,14,3,1,33
188,77,4,2,14,3,1,30
188,77,4,10,14,3,1,21
188,77,4,2,14,0,1,9
189,77,4,2,14,2,9,69
189,77,4,3,14,3,1,48
189,77,4,3,14,3,1,48
189,77,4,2,14,3,9,48
189,77,4,2,14,3,9,48
189,77,4,15,14,3,10,48
189,77,4,2,14,3,9,48
189,73,4,3,14,3,9,48
189,77,4,3,14,3,1,48
189,77,4,3,14,3,1,48
189,77,4,3,14,3,9,48
189,77,4,2,14,3,9,48
189,77,4,3,14,3,1,48
189,37,4,2,14,3,1,27
189,37,4,2,14,2,1,27
189,77,4,6,14,3,9,21
190,77,4,2,14,9,9,72
190,77,4,17,14,3,9,54
190,77,4,2,14,2,9,51
190,77,4,2,14,2,9,51
190,77,4,3,14,3,1,48
190,77,4,2,14,3,9,42
190,77,4,2,14,3,9,42
190,77,4,2,14,3,9,42
190,77,4,2,14,3,9,42
190,77,4,2,14,3,9,42
190,77,4,2,14,3,9,42
190,77,4,2,14,3,9,42
190,77,4,2,14,3,1,39
190,77,4,2,14,3,10,39
190,77,4,3,14,2,1,36
190,77,3,15,14,3,1,36
191,77,4,2,14,9,9,63
191,77,2,2,14,3,1,54
191,77,4,2,14,2,9,52
191,77,4,2,14,2,9,52
191,77,4,2,14,2,9,52
191,77,4,2,14,2,9,52
191,77,4,2,14,3,9,46
191,77,4,17,14,3,9,45
191,77,4,17,14,3,9,45
191,77,4,17,14,3,9,45
191,77,4,3,2,3,1,42
191,77,4,17,14,9,9,39
191,77,4,17,14,9,9,39
191,77,4,3,14,3,1,30
191,77,4,14,14,3,9,30
191,50,1,8,14,3,9,29
192,77,4,2,14,9,9,72
192,77,4,2,14,9,9,72
192,77,4,2,14,9,9,72
192,77,2,2,14,3,1,57
192,77,2,2,14,3,1,57
192,77,2,2,14,3,1,57
192,77,4,2,14,2,9,39
192,77,4,2,14,2,9,39
192,77,4,2,14,2,9,39
192,77,4,2,14,2,8,39
192,77,4,2,14,2,9,39
192,77,4,2,14,2,9,39
192,77,4,2,14,3,9,27
192,77,4,2,14,3,9,27
192,77,4,2,14,3,9,27
192,77,4,2,14,3,1,18
193,77,4,15,14,9,9,60
193,77,2,2,14,3,9,48
193,61,2,2,14,3,9,48
193,77,2,2,14,3,9,48
193,77,4,2,14,9,9,46
193,77,4,2,14,9,9,46
193,77,4,2,14,9,9,46
193,77,4,2,14,9,9,46
193,77,4,2,14,9,9,46
193,77,4,2,14,9,9,46
193,77,4,2,14,9,9,46
193,77,2,2,14,3,1,42
193,77,2,2,14,3,1,42
193,77,2,2,14,3,1,42
193,77,2,2,18,3,1,42
193,77,2,2,7,3,9,19
194,77,2,15,14,9,9,60
194,77,3,2,14,9,2,60
194,77,2,2,17,3,9,49
194,77,4,15,14,9,9,48
194,77,4,2,14,9,9,48
194,77,4,2,14,9,9,48
194,77,4,2,14,9,9,48
194,77,4,2,14,3,9,43
194,77,3,2,14,9,6,42
194,77,2,2,14,3,9,39
194,61,2,2,14,3,9,39
194,77,2,2,14,3,9,39
194,77,2,2,14,3,9,39
194,77,2,2,14,3,9,39
194,77,2,2,14,3,9,39
194,61,2,2,14,3,9,39
195,77,2,2,17,3,9,60
195,77,2,2,17,3,9,60
195,77,2,11,17,3,9,54
195,77,3,2,14,9,2,54
195,23,4,2,17,9,9,51
195,52,4,15,14,9,9,45
195,77,1,2,14,9,9,45
195,77,4,15,14,9,9,45
195,77,1,2,14,9,9,45
195,77,2,2,14,9,9,42
195,77,4,2,14,9,9,39
195,77,3,2,14,9,9,39
195,77,3,2,14,9,9,39
195,77,4,2,14,9,9,39
195,77,4,2,14,9,9,39
195,77,2,15,14,9,9,24
196,23,4,2,17,3,9,69
196,77,4,2,17,3,9,69
196,52,4,11,6,9,9,60
196,77,2,2,17,9,9,54
196,77,2,2,17,9,9,54
196,52,4,11,14,3,9,51
196,77,2,11,17,3,9,42
196,77,2,11,17,3,9,42
196,77,2,2,17,3,9,39
196,77,2,2,17,3,9,39
196,77,2,2,17,3,9,39
196,77,2,2,17,3,9,39
196,77,2,2,17,3,9,39
196,27,1,2,17,3,9,39
196,77,2,2,14,9,2,24
196,23,4,2,17,3,2,21
197,77,4,2,17,9,9,75
197,77,4,2,17,9,9,75
197,52,4,2,17,9,9,75
197,23,4,2,17,9,9,75
197,77,4,2,19,9,9,51
197,77,4,2,17,7,9,45
197,52,4,11,14,3,9,39
197,77,4,11,17,3,9,39
197,77,4,2,17,3,9,36
197,23,4,2,17,3,9,36
197,23,4,2,17,3,9,36
197,23,1,2,17,3,9,33
197,67,4,9,14,3,9,30
197,52,4,11,17,9,9,27
197,12,4,2,1,3,9,24
197,77,2,2,17,3,9,24
198,77,4,2,17,9,9,66
198,77,4,2,17,9,9,66
198,77,4,2,17,9,9,66
198,52,4,2,17,9,9,66
198,52,4,2,17,9,9,66
198,77,4,2,17,9,9,66
198,40,4,2,17,9,9,66
198,77,2,2,17,9,9,63
198,77,4,2,8,9,9,39
198,77,4,2,19,9,9,30
198,77,4,2,19,9,9,30
198,77,4,2,19,9,9,30
198,77,4,2,19,9,9,30
198,52,4,11,14,3,9,15
198,52,4,11,14,3,9,15
198,23,4,2,17,9,4,6
199,77,4,2,17,9,9,45
199,77,4,2,17,9,9,45
199,77,4,2,17,9,9,45
199,77,4,2,17,9,9,45
199,77,4,2,17,9,9,45
199,52,4,2,17,9,9,45
199,77,4,2,17,9,9,45
199,77,4,2,17,9,9,45
199,21,4,2,17,9,9,45
199,52,4,2,17,9,9,45
199,77,4,2,17,9,9,45
199,52,4,2,17,9,9,45
199,77,4,2,17,9,9,45
199,77,4,2,17,9,9,45
199,40,4,2,17,9,9,45
199,40,4,2,17,9,9,45
